Time,kW_el_demand,kW_th_demand,kW_dhw_demand
2020-03-03 18:00:00+00:00,36.526307312384596,0,0
2020-03-03 19:00:00+00:00,33.9374510205855,0,0
2020-03-03 20:00:00+00:00,38.647510529791525,0,0
2020-03-03 21:00:00+00:00,33.21379170030537,0,0
2020-03-03 22:00:00+00:00,31.870423674763078,0,0
2020-03-03 23:00:00+00:00,21.92255022504924,0,0
2020-03-04 00:00:00+00:00,21.52020064677122,0,0
2020-03-04 01:00:00+00:00,14.8578781007976,0,0
2020-03-04 02:00:00+00:00,17.741958425743828,0,0
2020-03-04 03:00:00+00:00,19.328886018190126,0,0
2020-03-04 04:00:00+00:00,22.766945104672004,0,0
2020-03-04 05:00:00+00:00,26.799221614304287,0,0
2020-03-04 06:00:00+00:00,23.916941037314327,0,0
2020-03-04 07:00:00+00:00,29.48876906946291,0,0
2020-03-04 08:00:00+00:00,25.52846291250935,0,0
2020-03-04 09:00:00+00:00,28.688808945471642,0,0
2020-03-04 10:00:00+00:00,27.149999570224917,0,0
2020-03-04 11:00:00+00:00,27.600032420678602,0,0
2020-03-04 12:00:00+00:00,23.721231833900582,0,0
2020-03-04 13:00:00+00:00,22.265586522064602,0,0
2020-03-04 14:00:00+00:00,25.129126679460846,0,0
2020-03-04 15:00:00+00:00,27.438782682159616,0,0
2020-03-04 16:00:00+00:00,26.546283998567777,0,0
2020-03-04 17:00:00+00:00,30.83209939682344,0,0
2020-03-04 18:00:00+00:00,36.526307312384596,0,0
2020-03-04 19:00:00+00:00,36.0366747950547,0,0
2020-03-04 20:00:00+00:00,41.38361746995376,0,0
2020-03-04 21:00:00+00:00,36.3178843825769,0,0
2020-03-04 22:00:00+00:00,28.99686088441559,0,0
2020-03-04 23:00:00+00:00,20.446993959901697,0,0
2020-03-05 00:00:00+00:00,22.88656259259796,0,0
2020-03-05 01:00:00+00:00,19.036656316646926,0,0
2020-03-05 02:00:00+00:00,19.696580964173233,0,0
2020-03-05 03:00:00+00:00,19.174254930044604,0,0
2020-03-05 04:00:00+00:00,17.6487946547845,0,0
2020-03-05 05:00:00+00:00,28.48736155851243,0,0
2020-03-05 06:00:00+00:00,29.383670417271887,0,0
2020-03-05 07:00:00+00:00,24.683191887772658,0,0
2020-03-05 08:00:00+00:00,26.58335807418329,0,0
2020-03-05 09:00:00+00:00,28.257398284637482,0,0
2020-03-05 10:00:00+00:00,26.701239246750124,0,0
2020-03-05 11:00:00+00:00,25.28070196515939,0,0
2020-03-05 12:00:00+00:00,23.256109641079,0,0
2020-03-05 13:00:00+00:00,30.05854180478721,0,0
2020-03-05 14:00:00+00:00,28.749424590908596,0,0
2020-03-05 15:00:00+00:00,22.50837641895906,0,0
2020-03-05 16:00:00+00:00,21.7815663577992,0,0
2020-03-05 17:00:00+00:00,28.460399443221636,0,0
2020-03-05 18:00:00+00:00,39.702507948244126,0,0
2020-03-05 19:00:00+00:00,39.885251714914915,0,0
2020-03-05 20:00:00+00:00,42.067644204994316,0,0
2020-03-05 21:00:00+00:00,30.730517554488145,0,0
2020-03-05 22:00:00+00:00,30.303025789118994,0,0
2020-03-05 23:00:00+00:00,21.92255022504924,0,0
2020-03-06 00:00:00+00:00,22.544972106141277,0,0
2020-03-06 01:00:00+00:00,15.476956354997501,0,0
2020-03-06 02:00:00+00:00,15.33626914767687,0,0
2020-03-06 03:00:00+00:00,20.102041458917732,0,0
2020-03-06 04:00:00+00:00,18.70772233407157,0,0
2020-03-06 05:00:00+00:00,23.844976711940035,0,0
2020-03-06 06:00:00+00:00,24.60028220980902,0,0
2020-03-06 07:00:00+00:00,24.683191887772658,0,0
2020-03-06 08:00:00+00:00,22.574756459822318,0,0
2020-03-06 09:00:00+00:00,22.43335436337632,0,0
2020-03-06 10:00:00+00:00,30.066941672811065,0,0
2020-03-06 11:00:00+00:00,24.584902828503626,0,0
2020-03-06 12:00:00+00:00,29.76782034058112,0,0
2020-03-06 13:00:00+00:00,28.722606613463334,0,0
2020-03-06 14:00:00+00:00,26.40687888350123,0,0
2020-03-06 15:00:00+00:00,21.4365489704372,0,0
2020-03-06 16:00:00+00:00,27.907631895930226,0,0
2020-03-06 17:00:00+00:00,27.40631057495417,0,0
2020-03-06 18:00:00+00:00,33.03248661293912,0,0
2020-03-06 19:00:00+00:00,41.98447548938412,0,0
2020-03-06 20:00:00+00:00,45.14576451267683,0,0
2020-03-06 21:00:00+00:00,37.249112187258355,0,0
2020-03-06 22:00:00+00:00,26.90699703689014,0,0
2020-03-06 23:00:00+00:00,23.819693994524656,0,0
2020-03-07 00:00:00+00:00,22.20338161968459,0,0
2020-03-07 01:00:00+00:00,18.572347625997,0,0
2020-03-07 02:00:00+00:00,17.44124726598546,0,0
2020-03-07 03:00:00+00:00,14.689953373824496,0,0
2020-03-07 04:00:00+00:00,20.82557769264571,0,0
2020-03-07 05:00:00+00:00,28.276344065486413,0,0
2020-03-07 06:00:00+00:00,24.372501818977454,0,0
2020-03-07 07:00:00+00:00,28.833463090141514,0,0
2020-03-07 08:00:00+00:00,23.20769355682668,0,0
2020-03-07 09:00:00+00:00,23.51188101546172,0,0
2020-03-07 10:00:00+00:00,30.29132183454846,0,0
2020-03-07 11:00:00+00:00,26.208434147367075,0,0
2020-03-07 12:00:00+00:00,31.16318691904586,0,0
2020-03-07 13:00:00+00:00,25.828080365594936,0,0
2020-03-07 14:00:00+00:00,22.57362227138008,0,0
2020-03-07 15:00:00+00:00,27.224417192455245,0,0
2020-03-07 16:00:00+00:00,22.916022938934574,0,0
2020-03-07 17:00:00+00:00,32.94027713335838,0,0
2020-03-07 18:00:00+00:00,35.89106718521269,0,0
2020-03-07 19:00:00+00:00,36.7364160532111,0,0
2020-03-07 20:00:00+00:00,42.75167094003488,0,0
2020-03-07 21:00:00+00:00,35.38665657789544,0,0
2020-03-07 22:00:00+00:00,31.6091906938224,0,0
2020-03-07 23:00:00+00:00,25.2952502596722,0,0
2020-03-08 00:00:00+00:00,16.396343349920926,0,0
2020-03-08 01:00:00+00:00,15.476956354997501,0,0
2020-03-08 02:00:00+00:00,17.14053610622709,0,0
2020-03-08 03:00:00+00:00,16.85478860786179,0,0
2020-03-08 04:00:00+00:00,20.296113853002176,0,0
2020-03-08 05:00:00+00:00,25.32209916312216,0,0
2020-03-08 06:00:00+00:00,26.194744945629978,0,0
2020-03-08 07:00:00+00:00,21.40666199116567,0,0
2020-03-08 08:00:00+00:00,25.950420977178926,0,0
2020-03-08 09:00:00+00:00,24.158997006712962,0,0
2020-03-08 10:00:00+00:00,23.335536820689185,0,0
2020-03-08 11:00:00+00:00,28.295831557334363,0,0
2020-03-08 12:00:00+00:00,26.511964990830062,0,0
2020-03-08 13:00:00+00:00,24.269489309050414,0,0
2020-03-08 14:00:00+00:00,27.258713686194817,0,0
2020-03-08 15:00:00+00:00,22.50837641895906,0,0
2020-03-08 16:00:00+00:00,24.731153468751177,0,0
2020-03-08 17:00:00+00:00,31.62266604802404,0,0
2020-03-08 18:00:00+00:00,40.655368139001986,0,0
2020-03-08 19:00:00+00:00,43.03408737661872,0,0
2020-03-08 20:00:00+00:00,32.833283281946784,0,0
2020-03-08 21:00:00+00:00,31.0409268227153,0,0
2020-03-08 22:00:00+00:00,31.6091906938224,0,0
2020-03-08 23:00:00+00:00,23.18731273803285,0,0
2020-03-09 00:00:00+00:00,20.837019673857846,0,0
2020-03-09 01:00:00+00:00,18.108038935347075,0,0
2020-03-09 02:00:00+00:00,18.343380745260568,0,0
2020-03-09 03:00:00+00:00,20.875196899645335,0,0
2020-03-09 04:00:00+00:00,23.825872783959074,0,0
2020-03-09 05:00:00+00:00,21.1017493026018,0,0
2020-03-09 06:00:00+00:00,29.15589002644032,0,0
2020-03-09 07:00:00+00:00,27.52285113149872,0,0
2020-03-09 08:00:00+00:00,27.216295171187653,0,0
2020-03-09 09:00:00+00:00,21.570533041708,0,0
2020-03-09 10:00:00+00:00,24.68181779111356,0,0
2020-03-09 11:00:00+00:00,27.13616632957476,0,0
2020-03-09 12:00:00+00:00,29.302698147759543,0,0
2020-03-09 13:00:00+00:00,25.828080365594936,0,0
2020-03-09 14:00:00+00:00,24.277291876767258,0,0
2020-03-09 15:00:00+00:00,26.366955233637757,0,0
2020-03-09 16:00:00+00:00,21.554675041572125,0,0
2020-03-09 17:00:00+00:00,26.352221706686702,0,0
2020-03-09 18:00:00+00:00,41.60822832975985,0,0
2020-03-09 19:00:00+00:00,37.786027940445706,0,0
2020-03-09 20:00:00+00:00,44.11972441011599,0,0
2020-03-09 21:00:00+00:00,33.83461023675967,0,0
2020-03-09 22:00:00+00:00,25.600832132186735,0,0
2020-03-09 23:00:00+00:00,20.025406455573826,0,0
2020-03-10 00:00:00+00:00,18.104295782204357,0,0
2020-03-10 01:00:00+00:00,15.16741722789755,0,0
2020-03-10 02:00:00+00:00,15.0355579879185,0,0
2020-03-10 03:00:00+00:00,18.555730577462523,0,0
2020-03-10 04:00:00+00:00,23.29640894431554,0,0
2020-03-10 05:00:00+00:00,25.11108167009614,0,0
2020-03-10 06:00:00+00:00,26.42252533646154,0,0
2020-03-10 07:00:00+00:00,21.40666199116567,0,0
2020-03-10 08:00:00+00:00,20.464966136474438,0,0
2020-03-10 09:00:00+00:00,28.473103615054562,0,0
2020-03-10 10:00:00+00:00,21.989255850264808,0,0
2020-03-10 11:00:00+00:00,24.352969782951707,0,0
2020-03-10 12:00:00+00:00,26.97708718365164,0,0
2020-03-10 13:00:00+00:00,24.714801039491707,0,0
2020-03-10 14:00:00+00:00,21.93474616935989,0,0
2020-03-10 15:00:00+00:00,21.222183480732827,0,0
2020-03-10 16:00:00+00:00,24.958044784978252,0,0
2020-03-10 17:00:00+00:00,27.40631057495417,0,0
2020-03-10 18:00:00+00:00,38.11440763031436,0,0
2020-03-10 19:00:00+00:00,44.43356989293152,0,0
2020-03-10 20:00:00+00:00,37.27945705971041,0,0
2020-03-10 21:00:00+00:00,40.66361413775704,0,0
2020-03-10 22:00:00+00:00,32.654122617585124,0,0
2020-03-10 23:00:00+00:00,24.87366275534433,0,0
2020-03-11 00:00:00+00:00,16.737933836377614,0,0
2020-03-11 01:00:00+00:00,17.798499808247126,0,0
2020-03-11 02:00:00+00:00,18.493736325139754,0,0
2020-03-11 03:00:00+00:00,20.411303635208775,0,0
2020-03-11 04:00:00+00:00,20.11962590645433,0,0
2020-03-11 05:00:00+00:00,23.844976711940035,0,0
2020-03-11 06:00:00+00:00,30.52257237142971,0,0
2020-03-11 07:00:00+00:00,25.338497867094055,0,0
2020-03-11 08:00:00+00:00,20.043008071804863,0,0
2020-03-11 09:00:00+00:00,27.61028229338624,0,0
2020-03-11 10:00:00+00:00,21.540495526790018,0,0
2020-03-11 11:00:00+00:00,27.36809937512668,0,0
2020-03-11 12:00:00+00:00,28.60501485852717,0,0
2020-03-11 13:00:00+00:00,29.390574209125273,0,0
2020-03-11 14:00:00+00:00,23.212498373400273,0,0
2020-03-11 15:00:00+00:00,21.222183480732827,0,0
2020-03-11 16:00:00+00:00,27.226957947249,0,0
2020-03-11 17:00:00+00:00,27.1427883578873,0,0
2020-03-11 18:00:00+00:00,42.24346845693175,0,0
2020-03-11 19:00:00+00:00,44.43356989293152,0,0
2020-03-11 20:00:00+00:00,32.4912699144265,0,0
2020-03-11 21:00:00+00:00,32.90338243207822,0,0
2020-03-11 22:00:00+00:00,29.25809386535627,0,0
2020-03-11 23:00:00+00:00,27.824775285639422,0,0
2020-03-12 00:00:00+00:00,19.641452971259444,0,0
2020-03-12 01:00:00+00:00,15.631725918547476,0,0
2020-03-12 02:00:00+00:00,14.434135668401758,0,0
2020-03-12 03:00:00+00:00,14.844584461970017,0,0
2020-03-12 04:00:00+00:00,18.884210280619413,0,0
2020-03-12 05:00:00+00:00,22.578871753783925,0,0
2020-03-12 06:00:00+00:00,24.60028220980902,0,0
2020-03-12 07:00:00+00:00,28.833463090141514,0,0
2020-03-12 08:00:00+00:00,23.629651621496258,0,0
2020-03-12 09:00:00+00:00,27.61028229338624,0,0
2020-03-12 10:00:00+00:00,28.945040864124085,0,0
2020-03-12 11:00:00+00:00,22.033639327432496,0,0
2020-03-12 12:00:00+00:00,23.48867073748979,0,0
2020-03-12 13:00:00+00:00,29.613230074345918,0,0
2020-03-12 14:00:00+00:00,27.258713686194817,0,0
2020-03-12 15:00:00+00:00,25.080762295411525,0,0
2020-03-12 16:00:00+00:00,25.865610049886552,0,0
2020-03-12 17:00:00+00:00,28.98744387735537,0,0
2020-03-12 18:00:00+00:00,32.71486654935316,0,0
2020-03-12 19:00:00+00:00,38.13589856952391,0,0
2020-03-12 20:00:00+00:00,39.67355063235237,0,0
2020-03-12 21:00:00+00:00,39.73238633307558,0,0
2020-03-12 22:00:00+00:00,33.69905454134785,0,0
2020-03-12 23:00:00+00:00,20.446993959901697,0,0
2020-03-13 00:00:00+00:00,19.129067241574415,0,0
2020-03-13 01:00:00+00:00,18.108038935347075,0,0
2020-03-13 02:00:00+00:00,17.741958425743828,0,0
2020-03-13 03:00:00+00:00,20.411303635208775,0,0
2020-03-13 04:00:00+00:00,17.119330815140966,0,0
2020-03-13 05:00:00+00:00,25.533116656148177,0,0
2020-03-13 06:00:00+00:00,23.461380255651196,0,0
2020-03-13 07:00:00+00:00,21.8435326440466,0,0
2020-03-13 08:00:00+00:00,22.996714524491892,0,0
2020-03-13 09:00:00+00:00,26.53175564130084,0,0
2020-03-13 10:00:00+00:00,21.76487568852741,0,0
2020-03-13 11:00:00+00:00,27.83196546623052,0,0
2020-03-13 12:00:00+00:00,29.070137051348752,0,0
2020-03-13 13:00:00+00:00,26.941359691698167,0,0
2020-03-13 14:00:00+00:00,22.147704870033287,0,0
2020-03-13 15:00:00+00:00,24.437665826298407,0,0
2020-03-13 16:00:00+00:00,27.226957947249,0,0
2020-03-13 17:00:00+00:00,32.41323269922464,0,0
2020-03-13 18:00:00+00:00,35.255827058040786,0,0
2020-03-13 19:00:00+00:00,43.03408737661872,0,0
2020-03-13 20:00:00+00:00,35.227376854588734,0,0
2020-03-13 21:00:00+00:00,41.5948419424385,0,0
2020-03-13 22:00:00+00:00,29.519326846296952,0,0
2020-03-13 23:00:00+00:00,22.133343977213176,0,0
2020-03-14 00:00:00+00:00,20.837019673857846,0,0
2020-03-14 01:00:00+00:00,18.417578062447028,0,0
2020-03-14 02:00:00+00:00,14.73484682816013,0,0
2020-03-14 03:00:00+00:00,18.401099489317,0,0
2020-03-14 04:00:00+00:00,21.53152947883709,0,0
2020-03-14 05:00:00+00:00,25.32209916312216,0,0
2020-03-14 06:00:00+00:00,29.15589002644032,0,0
2020-03-14 07:00:00+00:00,22.498838623368,0,0
2020-03-14 08:00:00+00:00,27.42727420352244,0,0
2020-03-14 09:00:00+00:00,27.17887163255208,0,0
2020-03-14 10:00:00+00:00,25.35495827632575,0,0
2020-03-14 11:00:00+00:00,22.033639327432496,0,0
2020-03-14 12:00:00+00:00,22.093304159025053,0,0
2020-03-14 13:00:00+00:00,27.83198315258075,0,0
2020-03-14 14:00:00+00:00,23.638415774747067,0,0
2020-03-14 15:00:00+00:00,28.724975620385848,0,0
2020-03-14 16:00:00+00:00,29.49587110951975,0,0
2020-03-14 17:00:00+00:00,35.57549930402705,0,0
2020-03-14 18:00:00+00:00,40.655368139001986,0,0
2020-03-14 19:00:00+00:00,37.43615731136751,0,0
2020-03-14 20:00:00+00:00,38.647510529791525,0,0
2020-03-14 21:00:00+00:00,35.07624730966829,0,0
2020-03-14 22:00:00+00:00,33.69905454134785,0,0
2020-03-14 23:00:00+00:00,26.349219020491876,0,0
2020-03-15 00:00:00+00:00,18.78747675511773,0,0
2020-03-15 01:00:00+00:00,16.405573736297352,0,0
2020-03-15 02:00:00+00:00,14.73484682816013,0,0
2020-03-15 03:00:00+00:00,19.328886018190126,0,0
2020-03-15 04:00:00+00:00,16.766354922045274,0,0
2020-03-15 05:00:00+00:00,27.854309079434376,0,0
2020-03-15 06:00:00+00:00,24.144721428145893,0,0
2020-03-15 07:00:00+00:00,22.061967970487068,0,0
2020-03-15 08:00:00+00:00,25.106504847839773,0,0
2020-03-15 09:00:00+00:00,23.08047035462756,0,0
2020-03-15 10:00:00+00:00,24.23305746763877,0,0
2020-03-15 11:00:00+00:00,23.657170646295942,0,0
2020-03-15 12:00:00+00:00,24.88403731595453,0,0
2020-03-15 13:00:00+00:00,29.835885939566566,0,0
2020-03-15 14:00:00+00:00,27.897589788215008,0,0
2020-03-15 15:00:00+00:00,25.50949327482027,0,0
2020-03-15 16:00:00+00:00,25.865610049886552,0,0
2020-03-15 17:00:00+00:00,34.25788821869271,0,0
2020-03-15 18:00:00+00:00,42.56108852051771,0,0
2020-03-15 19:00:00+00:00,46.53279366740073,0,0
2020-03-15 20:00:00+00:00,42.75167094003488,0,0
2020-03-15 21:00:00+00:00,38.18033999193982,0,0
2020-03-15 22:00:00+00:00,33.69905454134785,0,0
2020-03-15 23:00:00+00:00,20.65778771206563,0,0
2020-03-16 00:00:00+00:00,18.2750910254327,0,0
2020-03-16 01:00:00+00:00,15.941265045647427,0,0
2020-03-16 02:00:00+00:00,19.395869804414865,0,0
2020-03-16 03:00:00+00:00,17.627944048589395,0,0
2020-03-16 04:00:00+00:00,17.6487946547845,0,0
2020-03-16 05:00:00+00:00,20.468696823523747,0,0
2020-03-16 06:00:00+00:00,25.283623382303716,0,0
2020-03-16 07:00:00+00:00,29.48876906946291,0,0
2020-03-16 08:00:00+00:00,24.895525815504985,0,0
2020-03-16 09:00:00+00:00,27.17887163255208,0,0
2020-03-16 10:00:00+00:00,24.008677305901372,0,0
2020-03-16 11:00:00+00:00,26.208434147367075,0,0
2020-03-16 12:00:00+00:00,30.69806472622428,0,0
2020-03-16 13:00:00+00:00,24.04683344382977,0,0
2020-03-16 14:00:00+00:00,21.2958700673397,0,0
2020-03-16 15:00:00+00:00,25.295127785115895,0,0
2020-03-16 16:00:00+00:00,22.6891316227075,0,0
2020-03-16 17:00:00+00:00,28.460399443221636,0,0
2020-03-16 18:00:00+00:00,34.93820699445483,0,0
2020-03-16 19:00:00+00:00,42.33434611846232,0,0
2020-03-16 20:00:00+00:00,34.54335011954818,0,0
2020-03-16 21:00:00+00:00,29.799289749806686,0,0
2020-03-16 22:00:00+00:00,27.429462998771502,0,0
2020-03-16 23:00:00+00:00,24.87366275534433,0,0
2020-03-17 00:00:00+00:00,20.49542918740116,0,0
2020-03-17 01:00:00+00:00,16.869882426947274,0,0
2020-03-17 02:00:00+00:00,14.885202408039314,0,0
2020-03-17 03:00:00+00:00,15.15384663826106,0,0
2020-03-17 04:00:00+00:00,22.413969211576315,0,0
2020-03-17 05:00:00+00:00,24.900064177070124,0,0
2020-03-17 06:00:00+00:00,22.322478301493373,0,0
2020-03-17 07:00:00+00:00,21.188226664725203,0,0
2020-03-17 08:00:00+00:00,27.63825323585723,0,0
2020-03-17 09:00:00+00:00,27.82598762380332,0,0
2020-03-17 10:00:00+00:00,26.028098761537937,0,0
2020-03-17 11:00:00+00:00,26.672300238470918,0,0
2020-03-17 12:00:00+00:00,26.27940389441927,0,0
2020-03-17 13:00:00+00:00,24.714801039491707,0,0
2020-03-17 14:00:00+00:00,23.851374475420464,0,0
2020-03-17 15:00:00+00:00,20.36472152191534,0,0
2020-03-17 16:00:00+00:00,28.815197160838526,0,0
2020-03-17 17:00:00+00:00,30.305054962689706,0,0
2020-03-17 18:00:00+00:00,40.33774807541603,0,0
2020-03-17 19:00:00+00:00,34.987062907820096,0,0
2020-03-17 20:00:00+00:00,43.77771104259571,0,0
2020-03-17 21:00:00+00:00,35.07624730966829,0,0
2020-03-17 22:00:00+00:00,28.213161941593548,0,0
2020-03-17 23:00:00+00:00,20.23620020773776,0,0
2020-03-18 00:00:00+00:00,19.812248214487788,0,0
2020-03-18 01:00:00+00:00,18.417578062447028,0,0
2020-03-18 02:00:00+00:00,17.591602845864642,0,0
2020-03-18 03:00:00+00:00,16.39089534342523,0,0
2020-03-18 04:00:00+00:00,20.47260179955002,0,0
2020-03-18 05:00:00+00:00,27.010239107330303,0,0
2020-03-18 06:00:00+00:00,25.283623382303716,0,0
2020-03-18 07:00:00+00:00,27.30441580505825,0,0
2020-03-18 08:00:00+00:00,25.31748388017456,0,0
2020-03-18 09:00:00+00:00,25.45322898921544,0,0
2020-03-18 10:00:00+00:00,23.55991698242658,0,0
2020-03-18 11:00:00+00:00,25.744568056263233,0,0
2020-03-18 12:00:00+00:00,27.442209376473222,0,0
2020-03-18 13:00:00+00:00,26.941359691698167,0,0
2020-03-18 14:00:00+00:00,25.342085380134243,0,0
2020-03-18 15:00:00+00:00,23.151472888072174,0,0
2020-03-18 16:00:00+00:00,22.008457674026275,0,0
2020-03-18 17:00:00+00:00,29.25096609442224,0,0
2020-03-18 18:00:00+00:00,42.56108852051771,0,0
2020-03-18 19:00:00+00:00,46.53279366740073,0,0
2020-03-18 20:00:00+00:00,45.48777788019711,0,0
2020-03-18 21:00:00+00:00,41.905251210665654,0,0
2020-03-18 22:00:00+00:00,27.168230017830822,0,0
2020-03-18 23:00:00+00:00,22.554931481541047,0,0
2020-03-19 00:00:00+00:00,21.861791133227904,0,0
2020-03-19 01:00:00+00:00,20.4295823885967,0,0
2020-03-19 02:00:00+00:00,17.892314005623014,0,0
2020-03-19 03:00:00+00:00,15.308477726406581,0,0
2020-03-19 04:00:00+00:00,21.88450537193278,0,0
2020-03-19 05:00:00+00:00,23.21192423286198,0,0
2020-03-19 06:00:00+00:00,23.005819473988065,0,0
2020-03-19 07:00:00+00:00,24.683191887772658,0,0
2020-03-19 08:00:00+00:00,27.63825323585723,0,0
2020-03-19 09:00:00+00:00,27.39457696296916,0,0
2020-03-19 10:00:00+00:00,27.598759893699707,0,0
2020-03-19 11:00:00+00:00,26.440367192918995,0,0
2020-03-19 12:00:00+00:00,24.18635402672216,0,0
2020-03-19 13:00:00+00:00,28.277294883022044,0,0
2020-03-19 14:00:00+00:00,22.78658097205348,0,0
2020-03-19 15:00:00+00:00,25.50949327482027,0,0
2020-03-19 16:00:00+00:00,22.008457674026275,0,0
2020-03-19 17:00:00+00:00,28.723921660288504,0,0
2020-03-19 18:00:00+00:00,40.97298820258794,0,0
2020-03-19 19:00:00+00:00,39.18551045675851,0,0
2020-03-19 20:00:00+00:00,41.725630837474036,0,0
2020-03-19 21:00:00+00:00,32.59297316385106,0,0
2020-03-19 22:00:00+00:00,35.00521944605125,0,0
2020-03-19 23:00:00+00:00,24.241281498852526,0,0
2020-03-20 00:00:00+00:00,19.641452971259444,0,0
2020-03-20 01:00:00+00:00,17.953269371797102,0,0
2020-03-20 02:00:00+00:00,20.14764770381079,0,0
2020-03-20 03:00:00+00:00,18.555730577462523,0,0
2020-03-20 04:00:00+00:00,22.413969211576315,0,0
2020-03-20 05:00:00+00:00,25.955151642200214,0,0
2020-03-20 06:00:00+00:00,30.750352762261276,0,0
2020-03-20 07:00:00+00:00,21.40666199116567,0,0
2020-03-20 08:00:00+00:00,20.886924201144012,0,0
2020-03-20 09:00:00+00:00,29.120219606305803,0,0
2020-03-20 10:00:00+00:00,27.37437973196231,0,0
2020-03-20 11:00:00+00:00,26.208434147367075,0,0
2020-03-20 12:00:00+00:00,22.55842635184663,0,0
2020-03-20 13:00:00+00:00,24.04683344382977,0,0
2020-03-20 14:00:00+00:00,24.490250577440655,0,0
2020-03-20 15:00:00+00:00,27.01005170275087,0,0
2020-03-20 16:00:00+00:00,28.58830584461145,0,0
2020-03-20 17:00:00+00:00,30.83209939682344,0,0
2020-03-20 18:00:00+00:00,30.809146167837444,0,0
2020-03-20 19:00:00+00:00,41.284734231227716,0,0
2020-03-20 20:00:00+00:00,44.803751145156546,0,0
2020-03-20 21:00:00+00:00,32.28256389562391,0,0
2020-03-20 22:00:00+00:00,29.78055982723763,0,0
2020-03-20 23:00:00+00:00,21.290168968557435,0,0
2020-03-21 00:00:00+00:00,21.00781491708619,0,0
2020-03-21 01:00:00+00:00,19.191425880196903,0,0
2020-03-21 02:00:00+00:00,20.14764770381079,0,0
2020-03-21 03:00:00+00:00,19.94741037077221,0,0
2020-03-21 04:00:00+00:00,17.825282601332344,0,0
2020-03-21 05:00:00+00:00,28.276344065486413,0,0
2020-03-21 06:00:00+00:00,22.322478301493373,0,0
2020-03-21 07:00:00+00:00,22.061967970487068,0,0
2020-03-21 08:00:00+00:00,26.161400009513713,0,0
2020-03-21 09:00:00+00:00,22.6490596937934,0,0
2020-03-21 10:00:00+00:00,28.271900378911894,0,0
2020-03-21 11:00:00+00:00,29.91936287619781,0,0
2020-03-21 12:00:00+00:00,28.83757595493796,0,0
2020-03-21 13:00:00+00:00,27.38667142213946,0,0
2020-03-21 14:00:00+00:00,26.40687888350123,0,0
2020-03-21 15:00:00+00:00,26.366955233637757,0,0
2020-03-21 16:00:00+00:00,30.40343637442805,0,0
2020-03-21 17:00:00+00:00,29.778010528555974,0,0
2020-03-21 18:00:00+00:00,35.573447121626735,0,0
2020-03-21 19:00:00+00:00,45.13331115108793,0,0
2020-03-21 20:00:00+00:00,38.30549716227125,0,0
2020-03-21 21:00:00+00:00,34.45542877321398,0,0
2020-03-21 22:00:00+00:00,27.168230017830822,0,0
2020-03-21 23:00:00+00:00,20.025406455573826,0,0
2020-03-22 00:00:00+00:00,22.88656259259796,0,0
2020-03-22 01:00:00+00:00,20.584351952146676,0,0
2020-03-22 02:00:00+00:00,16.23840262695198,0,0
2020-03-22 03:00:00+00:00,15.308477726406581,0,0
2020-03-22 04:00:00+00:00,19.06069822716726,0,0
2020-03-22 05:00:00+00:00,25.744134149174194,0,0
2020-03-22 06:00:00+00:00,22.7780390831565,0,0
2020-03-22 07:00:00+00:00,22.061967970487068,0,0
2020-03-22 08:00:00+00:00,25.73944194484414,0,0
2020-03-22 09:00:00+00:00,28.688808945471642,0,0
2020-03-22 10:00:00+00:00,28.0475202171745,0,0
2020-03-22 11:00:00+00:00,25.04876891960747,0,0
2020-03-22 12:00:00+00:00,23.256109641079,0,0
2020-03-22 13:00:00+00:00,25.382768635153646,0,0
2020-03-22 14:00:00+00:00,25.129126679460846,0,0
2020-03-22 15:00:00+00:00,20.793452501324083,0,0
2020-03-22 16:00:00+00:00,22.916022938934574,0,0
2020-03-22 17:00:00+00:00,29.778010528555974,0,0
2020-03-22 18:00:00+00:00,32.397246485767205,0,0
2020-03-22 19:00:00+00:00,33.9374510205855,0,0
2020-03-22 20:00:00+00:00,44.46173777763627,0,0
2020-03-22 21:00:00+00:00,39.42197706484843,0,0
2020-03-22 22:00:00+00:00,27.168230017830822,0,0
2020-03-22 23:00:00+00:00,28.457156542131226,0,0
2020-03-23 00:00:00+00:00,21.52020064677122,0,0
2020-03-23 01:00:00+00:00,20.274812825046727,0,0
2020-03-23 02:00:00+00:00,18.64409190501894,0,0
2020-03-23 03:00:00+00:00,16.54552643157075,0,0
2020-03-23 04:00:00+00:00,21.002065639193553,0,0
2020-03-23 05:00:00+00:00,23.844976711940035,0,0
2020-03-23 06:00:00+00:00,23.23359986481963,0,0
2020-03-23 07:00:00+00:00,27.52285113149872,0,0
2020-03-23 08:00:00+00:00,22.152798395152743,0,0
2020-03-23 09:00:00+00:00,22.6490596937934,0,0
2020-03-23 10:00:00+00:00,29.393801187598875,0,0
2020-03-23 11:00:00+00:00,29.45549678509397,0,0
2020-03-23 12:00:00+00:00,26.27940389441927,0,0
2020-03-23 13:00:00+00:00,22.265586522064602,0,0
2020-03-23 14:00:00+00:00,27.258713686194817,0,0
2020-03-23 15:00:00+00:00,25.50949327482027,0,0
2020-03-23 16:00:00+00:00,26.092501366113627,0,0
2020-03-23 17:00:00+00:00,31.62266604802404,0,0
2020-03-23 18:00:00+00:00,31.126766231423396,0,0
2020-03-23 19:00:00+00:00,35.686804165976504,0,0
